TEXT,RATING
"This is a must have if you double pump. I found it hard holding with my hands and turning pump on and off. Great quality. I ordered a size up just because I didnt want it to tight and cause restriction. I think regular size would have been fine also.",5
"Very effective and helpful in double pumping.    Good value for the money you spend. Can store in pumping bag and does not take up much room.",5
"[...]  Once I returned to work I used this bra (borrowed from a friend) and I can't imagine pumping without it!  I do not enjoy pumping at all, so being able to do it hands free allows time to pass much more quickly.  I am able to eat lunch, work on my computer, and even write this review as I pump!  My one issue is the zipper - sometimes when I zip it up the bottom comes apart.  Not a big deal, I just unzip it and try again.",5
"Such a simple idea but works so well. This changed my life as far as hands free pumping. The bra is sturdy and holds the pump parts yet is comfortable. The material is not made cheaply. It also seems to make pumping more comfortable.",5
"I knew this would be helpful but I couldn't imagine how much. Our baby ended up in the NICU for 4 weeks so I pumped using this every 3 hours for 4 weeks! It is still useful now that I'm at home and back to work and can get things done while I'm pumping!",5
"I am a 38D with my milk in full supply and I ordered a Large.  Had I been any bigger (and despite their size chart) this bustier would not have fit me.  I would recommend this product to any new mom planning to return to work & needing to pump...or just wanting 2 free hands!",5
"This item is great! It is the best hands free option. I would suggest buying the size that you were in pre-pregnancy. I would normally wear a medium in clothes and ordered this in a Large. Now that I am back to my normal size it is too big on me. It is kind of expensive for what it is though.",5
"I really like this product, but I had to return it the first time I ordered it because it did not fit me.  I am 34 A/B and S was too small for me, but M is just right.  I am probably lucky that the distance between my nipples is the same as the distance between the holes in the bra, but I suspect this will not be the case for everyone.  Overall, it is very functional.",5
"I was so excited to find this in my local Target! I exclusively pump, so I spend a lot of time pumping. Being able to feed and change baby, clip coupons, make grocery lists, read books, etc. while pumping makes my life SO much easier. Unfortunately, within a couple of weeks, the seam started to tear a little, so there is a superficial hole in the top of it. I really should have purchased the next size up. I'm currently a 40DD and purchased a large.It was the only one in the store, though, so I snatched it while I could. I highly suggest this product!",5
"Makes pumping life SO much easier. I would've stopped pumping long before without this bra.  Was 32B pre-baby, 34C post baby and ordered small.  A little tight at first but you want it tight because it will stretch out a bit and you need it tight in order to keep the pump suctioned and for it to stay up.",5
"Buster runs small so buy one size bigger than you think. Also if you can sew at all add a hook at the top so you don't break your zipper. A wonderful accessory. I highly recommend it!",5
"Makes pumping a lot easier. I only wore when pumping to have hands free. The zipper gets stuck but the amount that I use it that is to be expected. I bought several of these between 2 kids.",5
"I was very hesitant to buy at first. All the reviews I read were about broken zippers but I've had no issues. I had a five dollar off coupon that had come in the Madella breast pump that I bought. \",5
"I used this 3 times a day for a year - it was a life saver and held up through many washes and daily abuse. Never had issues with the zipper and found the item to be great quality. Don't know what I would've done without it!",5
"I absolutely LOVE this bustier! I didn't buy one/use one with my first child & pumping time and I don't know how I survived without it. This has made pumping at work so much easier for me. It fits easily under my clothes and allows me to continue working while pumping for my baby!",5
"I purchased this item for my daughter. She loved it as it has allowed her freedom to pump and also do other things at the same time.",5
"Ordered this for my girlfriend and she says it's a life saver!!",5
"I bought this because I was falling asleep while pumping. It works so awesome and I can do other things while pumping instead of doze off. Great Idea!",5
"Couldn't pump without this! Definitely need to purchase this if you plan on pumping!",5
"I pumped every 2 hrs while my son was in the NICU for almost a week and did not have this product, my husband just bought me this 2 weeks ago and now I have no clue how I did without it for so long! Seriously, it's worth the money!!!",5
"If you are serious about pumping and plan on doing it for a while I would recommend this. I did it for about 1 moth w/o this and pumping double was hard, unless my husband was there it start the pump for me. Now that I have this life is much easier on my own. It does fit smaller than a normal bar, so I would go up 1 size to be on the safe side.",5
"This bustier completely frees your hands so that you can do other things (like feed your child a bottle, answer the phone, check email) while you're pumping. The quality is good and it's easy to wash.  I plan to purchase one in black, as well.",5
"Love it!  It works great while freeing up your hands for other things!",5
"It completely does its job for being hands free. It also fits for plus size woman comfortably. The only thing I don't like is the wholes in the bra can be seem through your shirt so you have to wear another bra over. Works great for what I needed it for.",5
"This has got to be the greatest invention ever! I have used this 3 times so far and all 3 times have been great! I wear a 38C and the large fits perfect. I now feel like i have much more time whereas before I had to pump 1 breasted at a time because I could not hold both at the same time. I use mine with my lansinoh pump. I definately reccommend this to any mom that is pumping.",5
"I am a 40DDD and have tried many different nursing bras and this is the best! It is super comfortable! It holds everything in, like a sports bra, so if you are looking for more of a lift this isn't the one, but for comfort and firm support you'll love it!!",5
"most comfortable nursing bra I've tried so far. I was severely engorged during my 1st week postpartum and this bra was a God send. The material is so soft and stretchy. I'm currently a 38DD and have trouble finding comfortable supportive nursing bras, this one is true to size and surprisingly supportive.",5
"I'm normally a 38 DD and I went with the XL. I am currently 37 weeks pregnant and everything I read about this bra is true. Not the most supportive but comfortable, true to size, and perfect for lounging around the house feeding a baby while recovering from a c section which is what I will be doing! I highly recommend this bra!",5
"I had a nursing bra from my last baby and it was falling apart because it was my \",5
"40DD and this bra in XL was perfect. Had to return others to get this one in another color--wish there were more color choices! Nice support, comfortable material and easy operation of access panels. This is THE bra to get, especially for large busts!",5
"This nursing bra is more comfortable than the sleep nursing bras I ordered. Not really enough support or \",5
"Didn't think I needed a nursing bra (thought I was special for some reason). Its super comfortable and highly recommend it!",5
"As heavy chested woman I was skeptical about how this bra would fit, but being 8 months pregnant you go more for comfort than looks. It fits perfectly and I am now comfortable to go about my day without the discomfort of normal bras.",5
"I love this bra. I currently have five and between nursing two children (one for 15m and one for 11m now) I have worn out five. Eventually the clasps in the back come apart on all the bras, but other than that I don't have any complaints.\nThe bra is the most comfortable I've found for nursing and pumping. I've tried multiple styles and brands. I've purchased from target, soma, and motherhood maternity and these are the best.its comfy enough to wear day and night.\nI have size large and I'm a 36 DDD. They stretch out a bit and need to be washed to tighten back up.",5
"This was given as a gift to me and I love it! Comfort and easy wear makes me forget there maternity bottoms!",5
"Finally, a bra that fits and supports my large chest and has secure clips/straps for nursing. Also has great coverage. Highly recommend!",5
"After 3 months of nursing my first baby, it was time to find a more supportive, well-fitting bra. I've been wearing the Bravado Basics since delivery, and love them, but they aren't supportive enough for everyday wear.\n\nBased on international measurements, I should be a 42C (but I've yet to find a brand that fits in that size). However, I am a 38 D/E in this bra. Since it comes with a band extender, I can get the perfect fit. It offers great support and isn't restrictive at all -- the cups are very stretchy. I was able to try this on in a maternity store, which I would absolutely recommend. Or at least try several sizes, up and down from your measured size, to get it right.\n\nI don't understand why more people aren't writing positive reviews. I've had several nursing moms recommend this bra to me, which is why I bought one before, and now I'm back for two more!",5
"very comfortable for night and day wear. I think it provides good support without cutting in to my shoulders",5
"I bought this over two years ago and it's held up very, very well! I highly recommend this.",5
"I tried, at least, 5 different/brands of nursing tanks...ranging from this price and higher...this Gilligan O'Malley tank isy ultimate fave.\nSoft fabric and fits well w. my clothes.\n\nNote : I, also, wear a nursing bra.",5
"Great product!!!  I have one in every color.  They could use a little more support for the girls but other than that no complaints.  Makes it easy to feed my son when traveling.",5
"Great through and through. Reviewed the white cami, same product just different colour.\n\nOnce wearing it, the colour seems to stretch in this particular cami.",5
"I love these nursing camis. I first received one as a gift and fell in love. I own 5 now hoping to buy the last two colors soon. You can dress them up or down and it makes nursing in public easier for you and baby also more accessible",5
"This bra is worth every penny! It fits very true to size. It offers great coverage for the plus size woman.",5
"The bra is a must for pumpers! It's made just right as long as you get the right size. I ordered the large first, which was way, way too big. As long as your bra size is smaller than 40 w/ any cup size, no matter how much expansion you have had due to milk, it will work well! The large is just too large for anyone w/ a size 36 or 38 no matter how large the breast itself. That's all folks.",5
"This is in my top 3 favorite baby-related items I bought.  SO nice to have hands free when pumping.  It makes the time go so much faster to be able to type, text, or multi-task.  Also nice when connecting and disconnecting from the pump to make less of a mess.\n\n\n\nI like this bra in particular because-\n\n1. It can be adjusted as your size changes.  I've been pumping for 8 months and have adjusted it multiple times as I've lost baby weight and it continues to fit well.  I was concerned that there are only two sizes, but between the zipper panel and the velcro in the back, it can cover a huge range of sizes.\n\n2.  Washes well.  I've washed multiple times and I accidentally dried it once with no issues.\n\n3.  Price was very good- comparable to other bras.\n\nAll in all, a VERY worthwhile purchase.  I would recommend it to anyone who is going to pump.",5
"This bustier is great! If you're pumping and don't want to sit there and hold the bottles for 20 mins, you need this. Does not cause leakage. Worked better than expected!",5
"I LOVE this bustier. I wish someone had told me about them sooner. I use it when I am getting ready in the morning. In the 10-15 mins it takes for me to brush my teeth, put on my make up and do my hair, I am able to pump at the same time. I actually do not dread having to pump and think it will work out well when I return to work. A much cheaper solution than the Medela hand's free pump. ;)I would recommend it to anyone who needs to pump",5
"Let's face it, pumping is a huge pain, no matter how motivated and determined you are to make it work. This bra makes a huge difference in comfort level and allowing you to relax a bit - use your computer, read a book, have a snack - whatever you choose to do while you're pumping. Fabric is soft and stretchy, nice quality. Yes, I believe others when they say it's easy to cut one out of a sports bra, but this is well worth the money in my opinion!",5
"I'm using the Medela pump and i love this bra, it is very convince for me. It gives me a lot of flexibility to check my emails or text. The velcro is super good! its very tight, which is good",5
"This bra works great--I am using it right now. I am so happy to not have to sit here and hold the shields while pumping.The fabric is soft and stretchy but snug and it comes with some other accessories I haven't used yet, but I am happy with it the way it is. Woo hoo!",5
"I bought this yesterday since i was only pumping 1 oz per breast. I was getting frustrated and tired. I hated holding the bottles in my hands. I bought the XS-L at the store but was worried about the fit since i am 40D. The adjustable velcro in the back makes it fit amazingly. Its snug enough to hold up the bottles, yet not squeezing me to death. This morning, i pumped 7oz in one sitting. Highly recommend!",5
"Love this bra. Changed my whole experience pumping milk. Has made pumping milk much, much more comfortable. You can work online and get things done with this bra. Its very well made, well designed, and easy to use. I can't say enough about it. You may be reluctant to spend almost $40 on yet another baby related purchase, but I assure you...this is a must have if your a pumping mother. No regrets!",5
"The Lansinoh arrived 2 days after I ordered it. I opened it and it is sooo much better! It has many options for size.  It has extensions and it  works so great I couldn't have designed one any better than this thing. I'm very pleased with my purchase and have no complaints at all. Lansinoh did a great job with this product.",5
"Whoever invented this deserves a Nobel Peace Prize.",5
"I wasn't sure I'd end up using this...like maybe it would be hassle. It is worth every penny, as it is quick and easy to put on and you can save time by doing all kinds of things with your hands while you're pumping...writing, typing, eating, using the TV remote... :)",5
"Absolutly love the Simple Wishes Hands Free Breast Pump Bustier!!! It is easy to use, comfortable and allows you to do other things while pumping. A must have for breastfeeding moms!!",5
"Buying this product is one of the best decisions I have ever made. Although I am blessed to have a workplace that is very supportive with me having to pump a few times a day, I was always very frustrated that I could not get much work done during those times because I was having to hold up the breast shields. This bra holds the shields securely in place and allows me to keep working while I pump. I couldn't ask for anything more! Such a great purchase!",5
"I am in love with this hands free pump bustier. I wish I had it for my first baby. Pumping before was always awkward. I would always hunch over the horns and I could never get anything done. What I love about this bustier is that you can adjust the size both with the velcro on the back and the zipper panel in the front. I am also able to assist the pumping with massage since I could make it as tight or as loose as I wanted it. The only downside I am able to see is the awkwardness of getting out of it, but that doesn't even compare to the awkwardness of not having it! This is fantastic and this is a total MUST for any pumping mom!",5
"This is the perfect bra for a working, typing, reading mother!!! This is the only bra I have ever bought and my child is a little over 6 months. I started using it when he was about 2 months. I take it to work everyday and use it twice a day 5 days a week. It stays in my Medella backpack. It holds the shields in place for true hands-free pumping. In fact, I am pumping as I am typing this review. I wash it in the washer and hang it up to dry. I only wear it when I am pumping though so I am not sure of its longevity if you wear it as a regular bra on some days. Thankfully, my job has a place I can pump in peace behind a closed door. I do like the fact that it has an adjustable back. I definitely have used it since I have lost about 15 pounds since giving birth (mostly due to exclusively breastfeeding). The only slight issue is that the zipper started to give a bit. I thought it was stripped at one point. But, it is still working. I am considering buying another one in a few more months. But, for the wear and tear and price, this one is holding up well, all things considered.",5
"I wear DDD pre-pregnancy and G while nursing. An XL / Large Plus fits great with room to spare. Material is soft and zipper is easy to use. Great high quality product. Use several times a day and love it!",5
"Just tried this product after reading reviews and I love it! I have the medela pump and this slips right into it. It is really comfortable fabric and it has a velcro piece in the back that is adjustable. It's really nice to not have to hold the pump.",5
"I've been using this bustier for two weeks now, and although I had to adjust to taking the time to put it on and get the pump's flanges perfectly in place before starting, I'm very happy with it now. It's totally worth the initial set-up time because I can wash bottles while I pump, read a book, etc. The bra is highly adjustable and will go much bigger or smaller, which is great because it ensures a very good fit. It's well made and stays put, and it holds up the bottles even when they're full, though I prefer to lean forward and rest them on the counter. I couldn't be happier with this purchase and am so glad I bought it despite our tight budget- this truly was an investment that is paying off!",5
"I bought this bra so I could pump while I typed on the computer.  Works great, I don't get the annoying marks on my arms trying to hold the cups up like I used to.  The bra keeps the cups up so I don't have to hold them at all.",5
"Love this one...easier to put on, better coverage, and better fit. Should have bought this one first!",5
"This fits wonderfully and stays in place. I was skeptical of a bra that was designed to fit women size xs-L but it does! I am xs and it uses strong Velcro to switch sizes. It helps to free up my arms so that I can care for my twins while pumping. Great quality too.",5
"I have only used the bustier a couple times so far, but it was easy to put on and use. Its much easier to pump now that my hands are free.",5
"I'm pumping exclusively to feed my daughter, and this has been a huge help! Its comfortable and allows me to be hands-free while pumping, which adds up to quite a lot of time during the day. I'd highly recommend this!",5
"I just returned to work 1 month ago, and our little guy is now 3 months old. I used to hate pumping with our first son, because I felt like I was wasting so much time at work. Now I welcome pumping as a time to catch up on paperwork or reading. I'm a pediatrician, and I recommend this to friends and patients. Of all of the fancy gear we've accumulated for our little ones, this is my favorite. Absolutely worth the price.",5
"I am currently wearing size 40F bras. I had my doubts about this bra since there were only two sizes to choose from, but it is perfect. There is a large strip of hook and loop fabric for the back and a strip of fabric to zip in front, making it easily possible to customize this bra. I can email and text and even put on makeup while pumping with this bra. I highly recommend this bra for any woman of any size!",5
"Nursing my fist child, I didn't have this, so pumping was such a chore & took a lot of time away from things.  At work, I ended up skipping a session here & there, of which I underestimated the consequences.  I was struggling by 5 months to keep nursing.  With my second child, I learned about this bustier at a pump class and it has made a HUGE difference.  I can pump much more often than I would have without it.  I travel with it, and actually have been able to pump (with a nursing shawl to cover me) at an airport terminal, on an airport shutltle van & actually on the airplane with someone next to me.  I am able to pump hands free and look at pictures of my baby, eat lunch, drive (although not recommended I'm sure), etc.  I've made so much use of my driving time because of this bustier.  I'd say that over 50% of my pumping sessions happen in the car.  It's totally adjustable, can wear over sweaters or just nursing bra.  The adjustability comes in handy when you lose your baby weight or go through seasons.  I can honestly say I have maintained my milk supply because of this bustier.  My 2nd child is 8.5 months old today and no sign of my milk supply diminishing!  I recommend this to everyone I know.  Get one! I couldn't stand pumping the first time around because I felt trapped.  This time around, it's tolerable; just a slight nuisance.  ;)",5
"This is such a great addition to the occasional or every-day pumping mama. I own the Medela Freestyle pump and the clips do not fit with any other bra, especially the bras I purchased. I am very large chested with a small band size and had to put the Medela bra on, strap on all the clips and hold very still, every time I wanted \",5
"LOVE THIS! It's very comfortable and works with Medela just fine. I also have the Medela Pumping Bra and this one is much more comfortable and has stayed up instead of sliding down. I really like how you can adjust the size of it as well! What a great feature!",5
"I am almost exclusively pumping for my newborn daughter, so I'm spending a lot of time pumping. After making lots of messes and getting frustrated trying to do other things while double pumping, I decided to spend the cash and try this out due to the good reviews. I love it! I was worried it might be too small since I am right on the line between a XS/S/M size and a L/XL size, but I am glad I got the smaller size. The extra panel that zips into the front makes it just the right size for my large chest and it holds the pumps firmly to my breasts without leaking. I'm very happy I spent the money - totally worth it.",5
"Love this product! I pump for my LO, and at times I will be pumping while eating, feeding my LO, and maybe on the phone, all at the same time! It used to take me between 30-60 mins to pump, because of this pumping bra, it takes me 15-30 mins tops! The bra is adjustable to your ribcage size, and is not a thick material, so I can still do what I need to do when I have a case of mastitis. Definitely recommend this product!",5
"This bra makes it so comfortable and easy to pump. Before I had this bra I didn't seem to get a lot of milk when I pumped but now that I can search on my phone or play with baby while pumping I seem to get a lot more where my mind is on something else and I am relaxed. Buy this bra if you want to make your life a little easier.",5
"Makes pumping so much easy ,this is a must have I love how I can feed my son or be on the phone while I pump !",5
"Hands free pumping? YES PLEASE!! Do more while you pump! With the hands free bra, I am able to wash all of the bottles and storage supplies while I pump! Become more efficient by maximizing your time!!!",5
"The first few weeks with a newborn are overwhelming, and it seems we can barely find time to do anything other than pump and breastfeed. With this bra I was able to do something so basic-EAT! It seems silly, but when you have a newborn multi-tasking is your best friend. I loved my bra and even got one for my sister in law. The bra is so well adjusted and ensures a secure fit so you don't lose and of that liquid god.",5
"I am a mother of 3 and am always multi-tasking. With this bra I am able to have both hands free to fold laundry and even eat dinner! It is extremely comfortable and fully adjustable! I recommend this hands-free pumping bra for nursing/pumping moms, no matter what size your bust!",5
"I used this when my son was a newborn. Super easy to use and a nice tool. Fits perfectly!",5
"I own two of these simple wishes hands free pumping bras! I love them and make pumping so much easier and convenient;. The bra is very comfortable too and can be adjusted to fit your body. I tried multiple brands before finding this one and am so glad I did. It has made pumping a breeze and makes my nighttime routine so much easier. I highly recommend this pumping bra to anyone! The bra is flexible, the material is so soft, it fits your breasts nicely the way the fabric fits the curves of the body, the bra is adjustable to your body time (all the other brands I tried did not), and it makes my life much easier when I'm pumping.",5
"its very easy to use!",5
"The bra makes pumping so much easier and if using a double pump a must have. Great product.",5
"I love this for ease during pumping. The few times I was without make you appreciate it more!",5
"This product gave me so much freedom (and still does)! I don't know how I ever lived without it!",5
"This hands-free pumping bra saved my life! Okay, a little dramatic, but it made my pumping experience so much better. I exclusively pumped and this gave me the chance to multi-task while hooked up to my pump 5 times a day. It was comfortable and held the shields securely in place. I would definitely recommend getting yourself a few if you're still nursing when you go back to work, or are exclusively pumping.",5
"This is the best hands free bra! It's tight and sturdy but also a large size so that it can fit ladies of of shapes and sizes. It is easy to put on too.",5
"I LOVE this product!!! This is one product that I use nearly everyday. Whether I pump at home or at work, it makes pumping so much easier. I knew from the 1st time I used it that it was worth every penny I paid for it. I wish I would have had it years ago when I started breastfeeding. Its easy to use, comfortable, very soft material, pretty color. Very pleased!!!",5
"Easy to use- a must have for moms going back to work and pumping. Very well made",5
"I just got this the last weekend and I love it. I got it in the light pink. It is easy to adjust to size and is comfy. Easy to put on and use. It helps get a great suction on my breasts and makes doing thing in the house so easy! Recommended for anyone that pumps!",5
"While using this, I'm able to get things done while pumping for my baby. It's comfortable and easy to use!",5
"I've tried 4 different pumping bras and this is the only one I like and keep going back to. It's adjustable which is great. And it's pretty discreet which is great when I have to pump in the car.",5
"As an exclusive pumping mom for both of my daughters this is a A life saver!!! I wouldn't have pumped for over a year with my first without and currently my 7 month old we are still going strong. I recommend this to everyone it had made life so much easier at home and work!! I'm pumping while writing this review!",5
"With having a two year old running around and a new baby this bra was a life saver. It's easy to put on and be able to pump without the hassle of holding the suction cups of the breast pump.",5
"Keeps the pumps in place, can move around room just no fast movemts. Does not lose its shape after washing either.",5
"I pumped for over a year after a surrogate pregnancy and donated to a milk bank for preemies. Let me just say - I could not have made it without this hands free bra! If you are going to pump AT ALL, I HIGHLY recommend this bra!! I cannot say enough good things about it.",5
"Very comfortable and practical item. Recommended",5
"I use this everyday to pump at work; fits great, comfy, and makes pumping so relaxing.",5
"This product is amazing. I have been using it almost everyday and it has been a lifesaver. I have a newborn, a one year old and a five year old so I need something that allows me to use my hands doing other things. I love how you can adjust the size of the bra to fit your exact size.",5
"I have twins and a 3 year old. before i got this i was constantly spilling milk because i was trying to do things to help my toddler while holding the pump with my forearms and it would drop and spill and was a disaster lol. this is a bit pricey but totally worth it. as a mom, having your hands free is completely priceless! i cannot imagine life without this anymore lol",5
"I tried several hands-free pumping bras and this one is my favorite! It adjusted to fit you, super easy to use, easily cleaned and comfortable!!!",5
"This is a great product and true to size. I pump at work and instead of needing to hold the pumps I am able to put on this bra and let the bra do all the holding while I relax or even have a chance to eat a snack. This has made pumping very easy.",5
"Love that you can use this product while checking email and working. Th bra allows you to pump and do other things at the same time. The best part of the bra is it stays up without the straps and is adjustable...as your weight shifts after giving birth, you can tighten the bra as needed (with velcro). Allows one bra to work the entire post pregnancy nursing. BEST PRODUCT & a time saver. I use it at work when I'm in a lactation room and continue working on my computer without having to hold any of the parts. I recommended to a couple co-workers and they are all very happy with how this bra has helped them be more efficient and spend less time at work making up for lost time while pumping.",5
"Ok so pumping is time consuming and can be boring. And as much as a mom pumps, it can take a lot of time away from you. I love this bra because it goes perfectly with my Lansinoh Signature Pro Double Electric Breast Pump! Its cute and I like the light pink color so it's feminine. It is actually pretty comfy too. I love the full frontal zipper which I think is totally awesome and makes it easy to use and put on and take off. It comes with straps that attach easily so you can wear it like a regular bra, as a racer back or cross strapped or halter or just as is as a strapless bra. I love this though because it makes pumping so much easier now that I dont have to hold the pump with my hands. It's easy to set up and you just insert the pump through the flaps, and they hold up really well and it works great. I have had no problems. It is like the epitome of fashionable and functional! Since using this, I can still do some of the things I need to like fold laundry, peel potatoes in front of the tv, give attention to my baby, etc! The fabric is really soft and comfy. It's kind of a stretchy material too. And it definitely makes it easier to pump since you don't have to hold them up yourself. I just wish I had one of these for when I was pumping for my other 2 children. I did receive this product for free as part of a product trial program but the experience and opinions are my own.",5
"The Simple Wishes hands free bra is a life saver. I am an exclusive pumper and have been pumping for almost 17 months. The first two month without the bra was so hard that I wanted to quit. When I got the hands free bra I was able to do things while I pumped like hold and feed my baby. It also reduced the movement of the flanges while I pump which eliminates the milk dripping out caused by my hand slipping and soaking my clothes.",5
"Absolutely love this product. It makes double pumping a breeze and so relaxing.",5
"I love this product! I am a mom of a 3 year old and an eight month old and I am an exclusive pumper and this product helps me be able to pump and to make sure that my toddler isn't getting into anything while I am busy. I hook up to the pump and am still able to walk around and do stuff. I wish I would of had this when I was pumping with my first, it would of helped our so much! One of the best things I have ever bought!",5
"After exclusively breastfeeding for 12 weeks, I had to go back to work. I ordered this hands free bra the first day back on the job, as it was so frustrating to not be able to move while pumping. I was worried about the fit, as I am a very plus sized woman. The bustier fits well, although don't think you are going to wear it all day. It is definitely a \",5
"After breastfeeding my daughter for 5 months I decided to break down and get a pumping bra. I hesitated because I only pump at night, it was just another thing to lug around and put on. What a mistake!! I don't know how but I pump so much more and efficiently than ever before. Plus my hands are free. Ladies, do yourself a favor and get this bra!",5
"I love this product. I use it daily!! The adjustable straps are amazing and easy to use.",5
"I have not returned to work yet, but this does help me tremendously! I would also like to think that using the bustier also helps get the most of my milk versus my holding it with my hands! Plus my arms don't get tired!",5
"I wish I would have purchased this sooner, but I had waited a week to figure out that it was needed! I am an exclusive pumper so this was worth the money. This bra allows you to truly be \",5
"Thick material, stays up well, completely adjustable with heavy-duty velcro. Comes with optional straps (I assume they are to be used if you wear this as your real bra). Wish it were cheaper but it seems average for pumping bras.",5
"I have a preemie so I'm pumping after every feeding and this bra has made it SO much better! Before I didn't have enough hands to even feel comfortable turning the dials on my pump, now I'm writing this review as I do it. Definitely worth the money!",5
"I bought this bustier yesterday after finding myself needing to pump both breasts in order to heal some sore nipples. It made what was going to be a very exhausting few days a little less exhausting. The bra is adjustable and I was able to find the perfect fit. It holds the flanges in place quite snugly, and allows me to use my hands to do other things to pass the time. I use it with my Medela pump, and it works beautifully. I highly recommend making the investment if you find yourself needing to pump for an extended amount of time.",5
"Easy to put on and can really pump hands free. Glad I purchased it. Can pump and do other things (like go on the computer and write a review!) at the same time. Runs on the small side though. I wear a Med/Large and I adjusted it to the widest possible fit.",5
"This has been super helpful. It makes life so much easier when you don't have to hold the bottles while you pump. I can use my time more wisely now while I pump.",5
"I haven't tried any other hands free systems, so cannot compare, but this has been most helpful as I pump. I'm a 32H bra size, thanks to my daughter, and this fits well and provides the support needed while pumping. It comes with an included halter strap, which I don't even need.",5
"This hands free bra made pumping much more comfortable for me. Holding the flanges against my chest was getting really old! I'm not getting up doing anything crazy while I pump, but it's nice to be able to drink some water, use the computer mouse or remote, or pat my baby while pumping. The bra is very snug around me right now but the zipper is quite sturdy and so is the velcro in the back. I have been using this item about twice/day for 2 weeks at home and everything is holding up so far. I take it on and off each time, so it adds a few minutes to the pumping procedure. If you have a small chest and pump frequently, you could probably wear it around as your bra under a thick structured and/or patterned shirt, but there are no cups - it is a flat compression style - so \",5
"I bought a different pumping bra, and it was ok, but this one is SO much better. More comfortable, adjustable, and feels like it's better quality. All you working breastfeeding mamas - get this one!",5
"This bra is made very well. It hold the flanges onto the breast great and allows for true hands free double pumping. I wear a size 44DDD (maybe a bit larger cup now because of the milk) and this bra works great. It doesn't offer underwire type support, but it holds the girls up enough to get the job done well.\nI recommend this bra to anyone pumping. Set up time for pumping takes a bit longer at first, especially if you have large breasts, but you get used to it quickly. The material is soft, the bra offers adjustability for size and comes with straps to help hold you up.\nIf there was any way to improve the bra, it would be that I'd love to be able to wear it while breastfeeding and be able to pump the other breast at the same time.",5
"This worked perfectly for me. It's fully adjustable in the back so you can get if fit exactly like you need it. Holds the flanges up snugly to my body so I can pump hands free.",5
"This bra is the best... Don't waste your time and money buying the other brand.... The quality, effectiveness, and flexibility this bra provides makes it the easy choice",5
"Great fit! Would really fit a wide range of sizes. Having the hands free is really nice.",5
"I love this bra, I hated pumping before I bought it but now its so much easier since I can multi-task.\nLove that it comes with straps and you can choose which side to wear it on. Also love the velcro back, adjustable to your personal size. And its really soft material which is great for when you're engorged.",5
"I tried another bra and this was one is FAR superior. My other bra eventually stretched out and there was no way to tighten it. This bra has a zipper in the front and velcro in the back in case you need to tighten it over time. I also LOVE the shoulder straps...just gives you the added support in case you produce a lot of milk ;) I HIGHLY recommend this breast pump bra. You won't be disappointed.",5
"Perfect for the multi-tasking pumper.",5
"My only regret is waiting until 6 months of pumping and nursing to buy this bra! So much more comfortable and easy to use.",5
"After trying ( and returning) the medela pump bra, I ordered the Lansinoh based on its great reviews. It's adjustable, the fabric is high quality, I use it several times a day. It's a bit expensive but worth it if you want your hands free while you pump.",5
"This makes my commitment of being a working mother that nurses so much easier. No complaints. Works perfectly!",5
"This product does wonders , so happy I ordered it!",5
"I have used this bustier every day since I got it! It's supportive and you really can go hands free. Great for the mommy of two!",5
"Great product, I'm a 40DD",5
"This bra is made really well. I love how you can really work it to fit your size. I am a pre-pregnancy 34C, and an EE while breastfeeding. They have made this bra very easy to adjust and I love that. You do want it to fit pretty tight so that it holds the shields and bottles in place. I have had zero problems with this bra, and find that it is a lot easier than holding both bottles in place, even if I'm not multitasking! Would definitely recommend for any nursing mom.",5
"By far the best one. It fits best, is adjustable, and holds the pumps in place perfectly!",5
"Easy to use and comfortable.  Has made pumping so much easier.  In my opinion, a must have if planning to pump on a regular basis.",5
"I came across this bra with my second baby and I can honestly say this is the best purchase I've made!!  It has allowed me to keep up with pumping every three hours, while caring for both my 3 month old and 2 year old. It's so easy to strap on and I can go about my daily life (within reach of an outlet).  I pump while eating with my family, changing diapers, using the computer, and just playing with my kids. I even pump driving down the road with my nursing cover on. I HIGHLY recommend this item!!!",5
"Second time mom and wished I had ordered this previously with my first child. I exclusively pump and it makes it so much easier. Definitely a must!! Love the adjustable bands and the options to add straps if desired.",5
"Have used this a few times and its great to be able to have full use of my hands while pumping. I like to compress and massage to get the most milk out and I can do that with this bra. A little pricey but they all seem to be about the same amount",5
"I love this product!  I pump at least 4 times a day for 20 minutes.  I was getting tired of sitting in an uncomfortable position holding the pump parts.  This bra works really well-it is comfortable and it holds the pump pieces in place.  Now I can  work on the computer or read a book!  LOVE IT!",5
"I read the reviews before purchasing and they were correct! I recommend everyone that is pumping gets one. One reviewer said that if you are between sizes to go with the smaller one. That was my situation however it was a close fit. I have to use the extender in the front and I have it on the last of the velcro on the back. I did not try the next size up however so I don't know if that would have been too big or not. Overall great product!",5
"[...] I was very pleasantly surprised by the quality! Soft fabric, well made and very adjustable. This will make pumping so much easier for people!",5
"Love it! I bought 2 pumping bras to compare. Right out the box, I decided to keep this one and return the medela one. This one has shoulder straps, strong adjustable velcro and an extender piece. Lots of options to create the perfect fit! Soft pink material is very comfy. Definitely worth the cost for comfort and hands-free freedom!",5
