RATING,TEXT
5, great colors  altho order blue cheetah get olive  vice versa  terrific noticeable improvement warmth used layering piece  pleased  bulky 
5, like med xxl super thin material
1, pants basically thicker material leggings  purchased online wear work return- lack pockets definitely make look like leggings  impressed 
1, oh ! bras paper thin expected bali bra  felt bra ran small fit right 
2, 32 f/g  like dd  wish bigger size g wire nice fit  would recommend smaller size order one cups size two
3, good news bra fits fairly well comfortable  sadly  need 3x ( 46c ) sizing chart accurate  downside  straps tend curl ( uncomfortable annoying ) bottom curls - uncomfortable though  almost support spite claim rides high armpit  looking leisure bra sale good  go  think hold well said comfortable  would wear work occasion want highlight girls  want cover exercise ( tai chi ) hang could work  probably fits thin people better 
2, purchased four bras xl  tried one like bra  type lift b/c straps like spandex  purchased bras mainly workout wearing running would uncomfortable since chest would moving everywhere  returning three  use one sleep bra 
5, really like these- bought today ! complaints  really happy pair !
2, bought shoes bridal party sandals almost every pair defective  straps long enough fit around people 's ankles rig extra elastic punching holes straps 
4, like straps dig shoulders 
5, pants wonderful  'm 24 weeks finally decided break buy pair pants pre-pregnancy ones uncomfortable  's huge difference ! wish would bought sooner ! like pants fit little tight  5 ' 3 '' usually wear 4/6 pregnancy  get xs 'm glad  tend slip little throughout day 
4, favorite every day bra  purchased several years  could rate excellent  also bought different sizes due weight loss  great fit  minimizes perfectly  unfortunately  every bra purchased  cut edges hook clasp portions  edges  however area made  dig skin cause bleeding  never trouble bra ever owned 
5, happy tummy support band  however  bought s/m first based pre-pregnancy size  typically medium  5 ' 5\
1, holes first time wore plus runs large
1, uncomfortable returned  straps stretch felt like paper
5, 'm normally 38 dd went xl  currently 37 weeks pregnant everything read bra true  supportive comfortable  true size  perfect lounging around house feeding baby recovering c section ! highly recommend bra !
4, 've zaftig whole life bra holds girls safely securely  complaint elastic fabric wears soon 
2, wore bali bra one time washed  underwires sticking bra makes unwearable
2, favorite bra longer available  took chance one  ordered usual size ( 34d ) cups small  hate spilling would return cost effective  otherwise  seems okay  cups soft smooth  think would better 3 hooks 
2, leggings  super comfortable  good fit woman  let alone pregnant one  normally size small purchased small/medium medium/large based reviews even medium/large almost see tights  went back day delivered  one wants see color underwear wearing  using leggings home lounge wear long top  please spare us 
3, bought tights wear throughout pregnancy  really useful third trimester   fall  enough spandex material cling belly hold  ended wear belly band top  defeating purpose comfy tight 
5, dress well design  fit perfectly petite frame  run flat tight waist create fit look  well design  good material 
1, thought bra 've purchased past  completely changed style  awful  looks like 2 deflated balloons stuck front bra  wire free  stay side bra  fabric shiny nude color somewhat dark nude  straps uncomfortable  disappointed returned tomorrow  bra used fabulously comfortable  anymore 
5, absolutley love kit ! ! works perfectly pre pregnancy pants barely wont button ! excited make ! !
2, material sticky polyester material feels cheap  5ft 10in athletic looking golf pant  something could wear gym around town typical shorter yoga pants  height  rise way short  return pairs bought local target store 
4, bought bra loved itwill definitely purchase 
3, 'm sure bought  sizing never right  comes   l etc  smaller band size larger cup size  large enough cup makes band way big  could get support bra  's cute decent quality though 
2, purchased four bras xl  tried one like bra  type lift b/c straps like spandex  purchased bras mainly workout wearing running would uncomfortable since chest would moving everywhere  returning three  use one sleep bra 
1, picture description accurate  lining thin nipples showed bra restricting wearing anything shear  bra give good breast support  bra size 36c much support 
2, started asking current equivalent former hanes way hi-cut  given product # briefs  mistakenly ordered without checking  returning would cost much paid  took hanes store ( fortunately one within reasonable driving distance )  ordering receiving hi-cuts  found little skimpy  ordered size larger normally wear surprised snug  one pair tight elastic uncomfortable wear  another pair  material pulled leg casing first wearing  mend pair wearing   disappointed probably look another brand next time need underwear  loved hanes way  much product supposedly replaced product line 
4, ordinary  expect extra quality  ordered largest size bigger average size  would call sport sock 
5, perfect wearing around house another top 
5, long sleeve tee 'll wear !
2, say soft  get major wedgies  feel like 'm falling back constantly pull  attractive  however sitting around house  bad  prefer stretch low rise briefs instead 
4, confortable  fits well wears fast  still buy hard find good fit plus size like 
5, super cute  fits rather small though  small actually bought large  would looser fit like model  ref  5\ ' 2 115 lbs  besides running super small reallyyy like ! ! comfortable  wear work casually well
1, used styple bra years  last batch sooo cheaply made longer true size  cheap imitation old friend 
1, liners constantly slip heel  worst liners ever !
1, husband purchased christmas  \
1, wear 40 dd  even though size stated dd  cups even large enough fit b cup mom 
2, disappointed  paid extra size 11  smaller size 10s hanes\nalso fabric often flaws mean holes show even first washing\nwish quality t-shirts 
5, tried hands free systems  compare  helpful pump  'm 32h bra size  thanks daughter  fits well provides support needed pumping  comes included halter strap  even need 
5, 'm 5\
4, like wear  fit well  thing like need deeper pockets
4, shirt looks decent fits alright  material thin need wear shirt otherwise bra ( similar colors ) shows 
5, purchased item daughter  loved allowed freedom pump also things time 
4, nice see modeling set way order matching panties 
3, ordered 3 bras last month  ordered three size  came  fit differently  feels big  one right third feels like 's size smaller  'm sure 'll order site 
5, wish everything velcro -- definitely gets best fit  seems help balance belly like grow ! wear 'm standing walking lot  sitting get uncomfortable wearing long time  cold/hot insert great summer -- waiting freezer !
1, title review says  thin lightweight yarn means warmth  would rate higher style  runs small could get head see looked  picture makes appear thicker loosely knit thin yarn  therefore warm least  overall disappointing  definitely return\nthis second knit hat target 've tried  cheaply made poor quality  'll buy hats elsewhere 
4, dress rigid a-line structure ( find nice )  medium weight material appropriate cooler nights  color material look elegant person picture  reference  measurements 34b-27-35 xs fits nicely  think girl bigger bust might problem since fabric elastic  con find zipper looks rather fragile 
5, fairly hesitant try  'm glad ! ended buying instead jeans normally buy  fit snugly yet move stay comfy  super cute patter pockets sweeten deal ! feel like wear anywhere go tops ! buying 
5, wanted long sleeve casual top bulky warm\nthis perfect 
1, tried two sizes  wrong  way large  small frame fairly average size breasts  way  zipper broke sizes tried  bustier poorly made 
3, love print fit pants except length  'm 5 ' 7\
5, 38d milk full supply ordered large  bigger ( despite size chart ) bustier would fit  would recommend product new mom planning return work & needing pump  wanting 2 free hands !
2, bought bra numerous times one month ago purchased usual quality bought  good time stays sides actually made places sides ( armpit area ) like bruising almost breaking skin  took stays sure ever order 
5, great price ! great shirt !
3, wearing the1105 gel strap many years  however read comments site regarding gel strap isdues  consumers correct  needs placed better adjusting straps  made longer accomodate adjustments\nalso need bring back nude black colors  especially nude\nthank 
4, like wear  fit well  thing like need deeper pockets
3, 'm looking thicker legging impressed price  returned 
3, band size runs small  shallow coverage style 
5, makes commitment working mother nurses much easier  complaints  works perfectly !
3, buying bras many years  love fit comfort  one\nsmall problem  happen quite new  even later - underwire begins poke arm  sewn extra lines keep  eventually pokes  playtex wanted  great solution  join wires center front  days  pull material around get wires away underarm seam  love bras much  continue deal problem  oh  wish would solve problem ! otherwise highly recommend bra 
4, pants roomy soft ! wear exercise  lounge  sleep ! 're also cute  although baggy style 
5, perfect multi-tasking pumper 
2, favoriate bra years  last couple purchased disappointing  underwires poked arm hold shape like past  please sacrifice quality hunt new favorite 
5, pre pregnancy size 10  170 lbs  57  tried small medium medium large although sm fit well  felt see  ml also fit werent stretched opaque less see  bought ml love softness versatility leggings  ill admit slip little enough wear belly band  leggings feel like dont goall way crotch area readjusting bathroom fine  since every half hour  overall think pros outweigh cons leggings  ended buying second pair  gave four stars slip bit  wish came different colors 
4, nice super comfortable  soft cotton toponly downside sleeves bit long  end folding everytime wear itbut overall nice quality tee 
1, received order today  opened package appeared used  product packaging wrinkled way folded inside looked someone stuffed package  took package put  velcro would stick  upon inspection realized velco wrong side belt  ripped correct side stuck fuzzy part  proof someone tried use happened  probably returned  piece garbage  return store soon order another brand another store  disappointing carrying twins working full time  struggling last week make work day really hoping would help  wait suffer pain got defective used product 
1, bought wore bra today  material isstiff  scratchy  underwire material folds digs rib gage  red marks wearing bra today  wear 36/38b  bra tight  known never wear  put back return  worst bra 've ever bought 
2, first time like playtex bras purchased  pretty comfortable  made basically two points sticking looks ridiculous garment\ni definitely would recommend two wish could return  worn washed receipt  tried plaxtex bras like much better\ni
5, effective helpful double pumping  good value money spend  store pumping bag take much room 
2, favorite bra longer available  took chance one  ordered usual size ( 34d ) cups small  hate spilling would return cost effective  otherwise  seems okay  cups soft smooth  think would better 3 hooks 
1, bought normal size ( well  actually got 32 needed 30 ) 's huge ! least full cup size big generous 32\
2, bought retail store love  however  going buy anymore buy pack 3 get one pair black want  switched jockey even though like better choose color want 
1, unhappy bra  satisfied fit save receipt else would gone back  lesson learned  torture time wear hoping get money  band around chest rolls uncomfortable 
4, think mentions skirt lined  good embroidered fabric slightly scratchy  's also peach highlight color photo shows  makes feel like something navajo southwest-y  's great skirt 's easy throw morning like photo shows  awesome paired black  's also gold thread shot throughout  dressed  heavier fabric makes better winter 
3, cute skirt runs small
4, hat really stylish cute  super light weight  reason give 5 stars fit bit snug head   exactly looking 
5, bought first ( painful first weeks ) say wish would beginning !
3, first wirefree bra 20 years  bra comfortable  cups oddly shaped ( wear dd )  instead natural  rounded shape  suddenly cone-shaped breasts  like twin torpedoes 
2, sorry  wanted like made puckers clothes seam goes across breast  filled cup fully crinkled cup full  bad design body returning 
1, bought bra try  like thing bra  like feel  natural  'm saying support u 's pretty  natural
2, look nice  felt nice  lost shape washing
1, first seen shoe new spring collection excited ! thought fun fabulous summer  however  second time wearing top shoes ( straps ) rubbed skin top feet ! ouch  i pain cute ! disappointed plan return shoes !
4, love way leggings feel ordered two  've worn throughout pregnancy paried long sweater knee high boots 
3, got two ; one comfortable part  though back rides  like wear back bras pretty low adjustable straps would help  even somewhat supportive  stretchy leisure-type bras\n\ni like double-fabric  's quite \
3, size 36dd bra works well  mechanically speaking  recommend support comfort  reason giving 3 stars time disappointed color  reason ordered two thought finally offering nice color style\n\nthey used offer bold bright blue  cheerful purple style  made feel happy  'm tired endless whites - taupe  toffee  sand  steel  beige  look old dingy even new   blotchy ones - polka dots giraffe\n\nso yay  purple bra finally offered style ! opened package saw two ever-so-slightly lavender tinted bras  almost plain gray  sigh  guess big breasted women supposed try fade gray twilight lit background  either cavort giraffes  comes stuff ?
4, 've wearing model past 10 years  tried lot expensive brands  products matched one  even try anymore  'm sticking bali model long production 
5, tried product reading reviews love ! medela pump slips right  really comfortable fabric velcro piece back adjustable  's really nice hold pump 
5, kit comes belly belts 2 sizes  using smaller one love  extends belt thats need  wearing regular jeans trousers feel v comfortable  love !
5, loved shirt - sized would little longer looser  soft !
3, work office tons pants close slide fastener  however  slide fastener comes kit fit pants  button extender works great though !
3, 've worn hipster style hanes long time recently noticed much skimpier coverage used  definitely made smaller  order size  changed low rise brief added coverage  packages still comfy  soft cotton  newer packs seem made cheaper cotton  miss 'old ' hipster !
3, thought bra would padding  nipples would show   return bra 
2, agree reviews state new cotton hi-cut brief fit well old \
1, wide felt abnormally short ( waist ! )
4, awesome thing bra 's expandable  actually comes two pieces expand right size  side  even 's longest still feels little tight 38b postpartum  \n\nit works great hold pump flanges hands free pumping take care baby pumping ( whatever else need )  fabric nice soft feel like 's ripping skin  also like comes optional straps worn multiple ways 
5, tried several hands-free pumping bras one favorite ! adjusted fit  super easy use  easily cleaned comfortable ! ! !
1, 'm sending bra 's back ( black & rose )  seams middle cups rigid -- unflattering fit due unsmoothness cup construction 
5, runs true size looks great
3, ordered two bras- one black  blue  blue one good- soft fabric  gentle stretch  binding  lovely comfy back closure  black one  hand  something small sharp back clasp  outer fabric lining bigger inner  causing big unsightly wrinkles  love blue one  sent black one back 
4, gave quality average noticed snag two back daughters jeans pretty rough clothes  really \
5, came across bra second baby honestly say best purchase 've made ! ! allowed keep pumping every three hours  caring 3 month old 2 year old  's easy strap go daily life ( within reach outlet )  pump eating family  changing diapers  using computer  playing kids  even pump driving road nursing cover  highly recommend item ! ! !
1, hate bra  bought 38c  love cups  straps long enough seam top shoulder digs shoulder day  elastic around torso rolls lay flat 
3, looking wirefree bra specifically checking sure \
1, picture description accurate  lining thin nipples showed bra restricting wearing anything shear  bra give good breast support  bra size 36c much support 
2, unfortunately  bras fit hoped  cups puckered wider apart body  breasts splayed outwards beneath armpits  definitely look going  return 
2, leggings comfortable  'm 4 months pregnant  ca even imagine wearing get bigger  pre-pregnancy size 4 purchased leggings small small- tight 
4, second time purchased bra time bought 4 !
1, nothing description warns minimizer bra make mistake  definitely minimizer  looking minimizer  elastic around outside cups breasts look strangely pointy rounded tips  pretty bra mostly comfortable  good look  wish could return washed  learned hard way 
2, bra wire around cup one side rubbed raw  want totally wire free  bra get one 
2, normally wear size 9 realize shoe run smaller ! definitely really cute return : (
1, belly band elastic enough kept falling  also weirdly tight knees 
4, feels wonderful  'm concerned material wo wash well 's looks feels soft stretchy package  little thin 
5, 7 tanks black love  weigh 245lbs pregnant love fit theseperfect !
2, purchased several weeks ago  support comfortable 
3, shorts say mid rise defiantly high rise odd angled cut design like shorts 90 's  fact still pair almost like except lace  guess everything old new ( except )
5, tank fits perfectly even cuter person photo 
2, bra well made strong  feels wonderful skin however  cup size small  ordered 34ddd  wish would make two cup size bigger 
2, bra chemical type smell come washed  fit ok & comfortable  alot support  returning 
2, support well  buying future 
4, shirts runs little small  overall  good tee shirt  bought xxl  could used 3xl shirt  kept love color 
4, dress rigid a-line structure ( find nice )  medium weight material appropriate cooler nights  color material look elegant person picture  reference  measurements 34b-27-35 xs fits nicely  think girl bigger bust might problem since fabric elastic  con find zipper looks rather fragile 
1, ordered bras jan 30 wish products 
4, bought wife tryshe says day comfort pinching  loved much ordered three
1, leggings received seen picture  fading lines  instead fades onto plain grey color  although still look ok  bit disappointed since ordered due unique fading lines 
1, picture description accurate  lining thin nipples showed bra restricting wearing anything shear  bra give good breast support  bra size 36c much support 
5, 38d milk full supply ordered large  bigger ( despite size chart ) bustier would fit  would recommend product new mom planning return work & needing pump  wanting 2 free hands !
1, bought bra 's hard find bras size  bra looks pretty  support fit awful  assume 'd try several find right fit  'd send back 's much hassle 
5, several ultimate shirts  bought one color  upon receipt  noted color bright photo  however  keeping shirts true color still ok buy xxl size care tight fitting shirt  really like ultimate shirts shrink pill 
1, 'm sorry return 2 bras ordered  thought would  wanted little padding  also mailed back \
4, runs little small know able order larger size future
2, wore bali bra one time washed  underwires sticking bra makes unwearable
3, worn bali flower underwire bras years loved  new ones seemed changed straps elastic feel  shorten dramatically order straps stay shoulders 
2, size runs lil bigger end  fit looser expected  material harder thought jeggings usually soft  design cute depicted 
5, bought love stretchy pants pregnant  super comfy push waistline like lot belly pants 've tried  long enough tall may issue shorter legs  wish colors would !
5, fits well  washes well  exactly wanted
3, looked bra 's local stores carry 48b 's much anything  bra fit well remember  80 years old changed  pleased enough 
4, great color  comfortable sit  husband washed wrong temperature cycle shrink short  still long enough wear 
5, item great purchase make early pregnancy  small person possibly outgrow clothes quickly waist stars thicken  great way keep able wear pre-pregnancy clothes 
4, liked  great price also 
2, bought bra supposed double support  cups flimsy like stretched balloon  disappointed bra 
1, overall  worth money\nnot happy anything
3, 3rd purchase style bra  pretty happy  saying lot find almost impossible find bra fits comfortable person  much less online  due size  good coverage  nice overall side support  would give 4 stars  band  although narrow like like  started cutting little bit day wear  irritating skin  since keep straps way best fit  hard get bra  usually slip straps shoulders  pull arms  turn bra around front reach hooks  's difficult  would prefer cups give natural shape  's bad 
1, new pumping looking hands-free bra  looked 2 targets size needed ultimately ended ordering bra  believed reviews  's aweful ! literally  zipper broke first use  holes positioned oddly  least anyways  could never intended long term use  finally got ahold simple wishes hands-free bra continued living pumping life without incident next 8 months  please please please waste valuable time new mom purchasing  'll returning point 
2, used buy bras name couple years ago  really liked  ordered recently replace old ones  're  fabric supportive  sizing bit  may find new version comfortable  miss old one  returned 
4, 've month finally wore today  love blouse ! think runs big  though 's supposedly jr sizing  originally bought xl ( 5 ' 8\
3, brought bra 's couple year  problem 1st washing loose hooks !
4, wish little flowey  still great t-shirt 
3, 's okay  padding  cold nipples poke 
1, model looks comfy  big sloppy mess  see soft  thought trying smaller size material thin could see working 
4, style wear gives natural look flat spread look 
2, everything bra  36ddd version  lovely -- except 36 element  know new bras bit tighter washed worn  band bra least 2 inches shorter 36 bra  's lot shorter-ness  wondering mislabeled ah  well -- back goes 
5, color shown  black & green  ordered size larger big comfy sweater  still could 've ordered regular size fine  material soft cozy  suitable torso length 
4, 'm obsessed suits  first one order ! took bottoms package knew way getting lol  reference im 27 waist ordered medium based previous target bathing suit orders  run small opinion  size cute !
1, understand sizing bra  uncomfortable larger cup size would fit better  wore made itch end day 
2, like fit  wrong shape  returned 
1, tried bra  love  reason gave 1 star tried store  didnt fit way hoping since straps adjustable band rides therefor didnt buy
4, bought belly bandit prior c section delivery hopes bouncing back pre-pregnancy body since 've always athletic build  size 1 pregnancy purchased xs  disappointed tried wear 4 days postpartum would even close ! even filled return slip tried 2 days later curiousity barely closed kept  sudden began shrink 2 weeks postpartum tight need  loved support provided weak core definitely think helped shrink waist dock star rating feel like need xxs one available 
4, ive belly bandit good three years  ad must say best thing right baby ! 3rd repeat c section def helped easier recovery process  ny breastfeeding journey given better posture  proper care wrap lasted three years two babies later  people ca believe third baby couple weeks ago  great thing could done without belly bandit 
5, bought falling asleep pumping  works awesome things pumping instead doze  great idea !
2, high hopes bra fit well  small  droopy breasts thrilled find pretty bra 42b  fabric stiff  bra rides front  cups also big  lot  enough get wrinkly clothing 
3, purchased medium  5 ' 4\
3, purchased variety bras playtex  size one tight  also little disappointed thickness cups  fairly thin expecting abit better coverage description  support good though  small band 
3, bra true size fit  like padding prevent showing certain areas  bra makes breasts pointed  wearing several layers breasts appear cone like  keep everything place comfortable though 
5, love  love  love nursing bra  've tried many brands/styles one far best  supportive  comfortable great quality  wear wash every day  held wonderfully  suggestion dry  shrink slightly   air drying keeps perfect condition  pleased 
4, knew ordered closure really like overall still needs something pull together  nice pattern colors  edges ( hem cuffs ) \
1, description bra says \
3, 3/4 sleeves ok teens  great color  material ok
1, wish seen reviews online  unfortunately purchased store  first bought size small top large bottoms little snug  chalked larger bottom  one wash cold tumble dry low  's like 'm wearing clamp digger boots pants short shirt  absolutely horrible  wish could get money back  waste 
5, tried several hands-free pumping bras one favorite ! adjusted fit  super easy use  easily cleaned comfortable ! ! !
3, ordered bali 24636 -- - went size chart  normally wear 42d  got xl awesome bra  fits snug comfortable besooo   please make 2x give 5 stars : )
3, bra ( actually several  ) half year least  sheer lining one developed small tears cause irritation itchiness  sad  liked fit look 
5, bought less hour ago  vintage style  great fit tailored  bought large since bust size  yet still fitted around waist  fabric soft skin price steal 
2, noticed right away fabric  thick  tends pill easily  also  fall  found thick leggings pencil pants hold shape much better 
3, used product several times  feel like first worked really well elastic button stretched  'm big 26 weeks  'm still pre-pregnancy pants used product smallest setting  elastic stretched big pants fall  resorted using hair elastic instead  get bigger might work well ca use  love idea  material  oh fabric comes useless  least 
5, love shirts much pick couple colors  great fit  loose snug  perfect weight wear alone layer sweater  prefer v-necks  perfect v 
1, bought bra returned refund  it sized small underwire comes high front sit bulges sticks blouse  it would good bra underwire shorter  
4, worn month love find cup size little larger used 
2, bra seemed good quality band size ran small straps short could even put even straps fully extended  pleased  however  wide back ( 4 hooks size dd ) 
3, several bras fitted great beginning  wears washes wire begin budge center entire shape changed  one reviewer said  \
5, bought 26 weeks wearing past 15 months  comfortable article clothing moment  held well  plan wear rest pregnancy  5 ' 7\
1, received order today  opened package appeared used  product packaging wrinkled way folded inside looked someone stuffed package  took package put  velcro would stick  upon inspection realized velco wrong side belt  ripped correct side stuck fuzzy part  proof someone tried use happened  probably returned  piece garbage  return store soon order another brand another store  disappointing carrying twins working full time  struggling last week make work day really hoping would help  wait suffer pain got defective used product 
4, like fit  'm currently 11 weeks bump yet  bloat made regular jeans really uncomfortable  5 ' 8\
1, fit support  pretty right 
1, cute looks picture  kind older style jean jacket older style buttons  super cute trendy  seemed boxy  perfectly honest would 've able fit large ordered extra large  might contributing boxy look  plus side soft !
2, please tell bali disappointed getting quality material  bras getting thin underwires starting hurt  bali customer 30 years - switching - unhappy
1, according sizing chart  2x fit room spare  obviously smart bra read chart seriously tight uncomfortable  band rolled immediately back ache within minutes putting  disappointing 
1, slide like pants 've ever worn  ca even wear casually stupid removed tags thinking worked okay  dont buy pants 
4, bought bra excellent price ! 's comfortable padded straps lkie variety colors ! 've buying nali bra f 15 years ! 'd recommend people !
3, bought bra intention wearing work  sampling home found tops shoulders started hurt  believe could remedied straps adjustable  went wear next day work found nipples showed  would unacceptable workplace  comfortable bra  needs little tweeking 
5, wear uniform work 10 weeks 'm already busting uniform  want wait 'm 2nd trimester share news work  bought hopes buying time break news wear civilian clothes  awesome extremely comfortable  've also used jeans gotten little snug work perfectly  highly recommend ! ! ! !
4, bra comfortable  feel like fit properly  buy comfortflex items rather often always get xl  seems like breast ca fill cup properly  know bought l  would small  still comfortable bra 'll wear  hate feeling \
5, soft stretchy material  cut top stomach like leggings decide wear full panel hurt lower abdomen wear bump either  every pregnant girl get pair ( two )  plan wear post pregnancy well  time around  'll prepared comfy clothes wear hospital around house delivery definitely make cut  enjoy !
5, love ! works great freeing hands things !
2, swimsuit  \nit provide enough coverage support\ni wish cups fabric provide sufficient coverage
2, worked great first got  've pumping ten months  full time  zipper started popping seven months  would preferred one without zipper solely tube 
5, fits perfect  washes well  great winter layering 
1, dissapointed  usually bali bras fit great  bra shoulder straps short could get ! cut sew piece lengthen 
2, despite assurances brand reps  bra thin hide show  wear bra pad bra avoid show  bra fairly comfortable  nothing special 
3, underwires pinch  looking fir comfortable  front closure bra 
5, wearing weeks ca believe good upsie ! went one day without could believe much missed added support growing belly  keeps little one bladder bit well really helpful  5 ' 4\
3, ordinarily would purchased online without trying ca find size stores  purchased ivory several weeks ago fit ok purchased two colors shipping free  fit well ! hate chance buying choice ?
2, enjoyed soft  smooth material ( seems lacking styles hanes panties lately )  ran bit small  made slightly uncomfortable 
3, bra super soft comfortable  're looking support  look elsewhere  usually wear 44b c need reasonable support feel comfortable walking around public  bra basically leisure bra  find straps far stretchy effective 
2, boyfriend 's usually size 10 like clown shoes 
5, love use product checking email working  th bra allows pump things time  best part bra stays without straps adjustable  weight shifts giving birth  tighten bra needed ( velcro )  allows one bra work entire post pregnancy nursing  best product & time saver  use work 'm lactation room continue working computer without hold parts  recommended couple co-workers happy bra helped efficient spend less time work making lost time pumping 
1, bought bra \
2, wanted fit right  usual  nope\n\ni ordered 8 10 compare  neither one worked  8 could even get calves  despite label stating \
2, bought belly band help stay pants longer work  belly band ok stay standing  day work band would roll feel fight awkward  idea nice ended wasting money
1, disappointed bali bras  styles exclude certain sizes  42b 
2, big hopes bra 'm large guess get support ever  could keep straps  spent half day tugging straps  would much rather slip bra  hooks back  adjustable straps  honestly think someone smaller  would wonderful fit   seems like \
2, returning bra fit properly  bali purchase size fits perfectly 
5, ribbed material comfortable non-constricting  however ! sheer  wear black tank top underneath 's quite noticeable  think would really cute skin-tone tank underneath 
3, wearing flower bali underwire 40 years  tried another bra  good -- -no pointing breasts  went back flower bali  however straps definitely narrower ( old one prove )  makes little less comfortable 
5, bought belly support backpain product helped lot ! need belly band relief pain help heavy belly definitely recommend ! good deal price  cold/hot option back useful  agree runs bit big sometimes moves overall 's must wardrobe !
2, fabric nice smooth gives good lift hooks back itchy - something itchy back side  maybe mine made poorly  returning 
4, love - soft  long  easy nurse in\nhate - uniboob ( would case nursing tank guess ) \ndo wash dry clothes comes picked spots  fine washed similar fabrics hung dry 
3, bought 3 versions aviators make cut  thought blue would pronounced  gray blue  put thought -- -meh 
3, want comfort  bra good  truly want support  really recommend  cup puckers sides hold well expected ( get drift )  'm dd need heavy support  a little disappointed 
3, purchased based reviews  impressed fit  's kinda big doesnt seem align well  despite numerous adjustments  wish spent $ $ /
1, worn b cups different brand entire adult life  bra fit  cups baggy  body size changed  something add ! guess 'll exchange cup  'm pretty sure end small  plus 'll wait forever hanes ' slow shipping ! also product description says double layer cup extra coverage  layers thin coverage still ends inadequate  words  nipples show t-shirts : (
2, first problem color nude retro looked nothing like light peach shows photo  instead  dark color shows nude deco swatch photo  cushioned hook eye great idea  thought 'd love bra  squashes breasts sideways mushy lump  shape
2, leggings received look like picture  thin underwear lines clearly seen without even bending ! way could wear go commando  enthusiastic  's pity getting returned 
5, 's extra extra long  like gather around waist softer look 
2, cute design front top made rubbery substance printed fabric  soft like fabric 
2, normally love playtex\nthe cups fit well  front hook issue  needs inner side hooks need padding  ldd size  obviously bra needs strength skimpy comfort\nshoulder straps need cushioning  arms need wider avoid 'side boobs ' snd hooks need protective padding lonhger 
3, slightly disappointed size & support price 
5, fits comfortably  love overall look  perfect leggings boots 
4, shirts runs little small  overall  good tee shirt  bought xxl  could used 3xl shirt  kept love color 
2, expecting see difference bulging bra line back arms  difference bras  may sevice smaller and/or firmer busted women  offer added support less firm bodies require  thin straps lightweight fabric  disappointing reading item details specific purposes bra supposed address  planning send back 
2, provide support claims  disappointing 
1, went limb purchased without reading review none ordered xl small certain target pieces fit vain really small functional stylish  wish would put low rise bottoms description  could 've saved time money course  able return target store full refund complaints bought online 
1, unfortunately dress super slinky material  close looked like dress made sturdier material  also  dress goes ankles  hoping midi length  like photo  got large & 5 ' 7\
1, returned bras  way tight small
3, put finger seam first time wore one  far others fine  like fit soft colors
3, bra ok ca wear racerback straps make tight  also pokes bit sides near underarms  material nice smoothwish extender wear raceback style : ( first time ever wear brand 
1, return ? fit hoping 
1, previously returned skirt usual size medium replaced large  large size still small !
1, needs padding  see nipples bra\nvery discouraging 
5, wow say thank thank thank  belly bandit given back confidence  son via c-section thought belly would never same boy wrong belly bandit say better started  helped create waist made feel beautiful comfortable wear thank ! !
3, ordered two bras- one black  blue  blue one good- soft fabric  gentle stretch  binding  lovely comfy back closure  black one  hand  something small sharp back clasp  outer fabric lining bigger inner  causing big unsightly wrinkles  love blue one  sent black one back 
2, bought clearance store $ 12  would 've paid full price would livid shrunk significantly washing  actually came read reviews tried pajamas ( washing ) seemed smaller wanted see item reviews  low behold people said shrunk washing well  size think work 
3, love top  runs way small  34b need order xl 
1, bought bra returned refund  it sized small underwire comes high front sit bulges sticks blouse  it would good bra underwire shorter  
4, pumping bustier could even find target  still go way pick  find size tight  went different target exchange next size  still bit tight  much mildly annoying put 
4, probably comfortable bra ever worn time life  literally feel like anything underneath clothes  100 % sure getting support received much less comfortable bras rated bra good rather excellent
1, good fitting bra  seen coming sizes sm  med  lg  used sizing chart listed web site  bra large  cups size ok ( 36dd ) could adjust straps left sagging waste would stay put ( would roll bent tie shoes pick something )  best good couch potato bra 
2, typically wear size 4 levis  tried 4 would stay  2 fit well  slightly loose  baggy  needed belt  one wash extremely tight ( although waist finally fit ! ) flattering anymore- returning !
2, according size chart bra size 40c  ordered large cup much small 
3, love print fit pants except length  'm 5 ' 7\
3, fit bill comfort bra without hooks  also  fabric heavier looking  size small  howeve  bra made well would suitable anyone 
1, bought four bras  thinking would big improvement wired ones 've wearing  well made comfortable give support stay place 
3, buying bra style years  past year  trouble bra straps slipping  bought 4 bras time  straps slip 2  little research bra straps slip  believe straps set far apart across back  really wish would move little closer avoid problem  like everything else bra  purchased little strap hooks onto back bra holds straps closer together slip 
1, fabric scratchy  irritating  rough skin small 
3, 3rd purchase style bra  pretty happy  saying lot find almost impossible find bra fits comfortable person  much less online  due size  good coverage  nice overall side support  would give 4 stars  band  although narrow like like  started cutting little bit day wear  irritating skin  since keep straps way best fit  hard get bra  usually slip straps shoulders  pull arms  turn bra around front reach hooks  's difficult  would prefer cups give natural shape  's bad 
5, bought yesterday since pumping 1 oz per breast  getting frustrated tired  hated holding bottles hands  bought xs-l store worried fit since 40d  adjustable velcro back makes fit amazingly  snug enough hold bottles  yet squeezing death  morning  pumped 7oz one sitting  highly recommend !
